pkey,timestamp,lat,long,alt,speed,climb,mode,heading
6360,2014-11-26 10:02:58.857626,42.416618824,23.119783143,660.872,48.993,-0.069,3,170.7905
6361,2014-11-26 10:02:59.959989,42.416190171,23.119866629,661.104,48.767,0.173,3,171.6059
6362,2014-11-26 10:03:01.057629,42.415755934,23.119945344,662.015,48.641,0.331,3,172.443
6363,2014-11-26 10:03:02.155020,42.415317436,23.120012885,661.963,48.506,0.502,3,173.6132
6364,2014-11-26 10:03:03.278506,42.414887967,23.120069253,662.295,48.386,0.298,3,174.8088
6365,2014-11-26 10:03:04.400712,42.414452915,23.120120851,663.306,48.527,0.324,3,175.5433
6366,2014-11-26 10:03:05.512821,42.413583317,23.120190528,663.787,48.27,0.132,3,177.0038
6367,2014-11-26 10:03:06.632560,42.413583317,23.120190528,663.787,48.27,0.132,3,177.0038
6368,2014-11-26 10:03:07.758884,42.41271184,23.12023786,663.014,48.402,0.146,3,178.5285
6369,2014-11-26 10:03:08.868843,42.41271184,23.12023786,663.014,48.402,0.146,3,178.5285
6370,2014-11-26 10:03:09.985037,42.412278356,23.12025117,663.837,48.366,0.111,3,178.6636
6371,2014-11-26 10:03:11.108858,42.41140368,23.120282558,663.456,48.802,0.04,3,179.1185
6372,2014-11-26 10:03:12.220596,42.41096355,23.120295868,663.605,48.423,-0.009,3,178.8013
6373,2014-11-26 10:03:13.338168,42.41052342,23.120309177,663.755,48.888,-0.055,3,178.793
6374,2014-11-26 10:03:14.461448,42.410088873,23.120327255,663.226,48.719,-0.056,3,178.7311
6375,2014-11-26 10:03:15.582903,42.409642097,23.120340564,662.702,49.016,-0.103,3,178.6618
6376,2014-11-26 10:03:17.268224,42.408761837,23.12036718,663.005,48.807,-0.151,3,178.4058
6377,2014-11-26 10:03:18.378358,42.40832729,23.120385258,662.477,48.807,-0.151,3,178.4058
6378,2014-11-26 10:03:19.484197,42.407884776,23.120409737,662.919,48.844,-0.114,3,178.2721
6379,2014-11-26 10:03:20.599852,42.407010098,23.120441121,662.545,48.53,0.103,3,178.3968
6380,2014-11-26 10:03:21.707151,42.407010098,23.120441121,662.545,48.53,0.103,3,178.3968
6381,2014-11-26 10:03:22.815486,42.406576615,23.120454428,663.373,48.402,0.152,3,178.5286
6382,2014-11-26 10:03:23.934434,42.405711783,23.120501751,663.287,48.194,0.103,3,178.2688
6383,2014-11-26 10:03:25.044239,42.405278299,23.120515058,664.115,48.141,0.236,3,178.4623
6384,2014-11-26 10:03:26.157720,42.404844815,23.120528364,664.944,48.254,0.358,3,178.3876
6385,2014-11-26 10:03:27.268655,42.404410268,23.120546439,664.42,48.049,0.321,3,178.4593
6386,2014-11-26 10:03:28.378019,42.403982367,23.120564514,664.571,47.712,0.321,3,178.3306
6387,2014-11-26 10:03:29.491451,42.403548883,23.12057782,665.401,47.793,0.418,3,178.7268
6388,2014-11-26 10:03:30.609598,42.403127629,23.120595895,666.227,47.548,0.333,3,178.602
6389,2014-11-26 10:03:31.720344,42.402699728,23.120613969,666.379,47.548,0.333,3,178.602
6390,2014-11-26 10:03:32.853828,42.401847375,23.120634178,667.747,47.287,0.418,3,178.5348
6391,2014-11-26 10:03:33.962383,42.401426121,23.120652252,668.574,46.99,0.466,3,178.6059
6392,2014-11-26 10:03:35.073180,42.401000603,23.120659156,668.437,46.96,0.442,3,179.0858
6393,2014-11-26 10:03:36.190113,42.40057935,23.120677229,669.265,46.995,0.479,3,178.9463
6394,2014-11-26 10:03:37.304552,42.400157281,23.120668194,670.192,46.974,0.649,3,180.1669
6395,2014-11-26 10:03:38.422162,42.399735212,23.12065916,671.12,46.908,0.566,3,181.27
6396,2014-11-26 10:03:39.541534,42.399315526,23.120638956,671.758,46.797,0.603,3,182.2382
6397,2014-11-26 10:03:40.659202,42.39847534,23.120571442,673.134,46.756,0.665,3,183.8919
6398,2014-11-26 10:03:42.222403,42.398054839,23.120524132,673.873,46.911,0.606,3,184.5623
6399,2014-11-26 10:03:43.318949,42.397634338,23.120476823,674.611,46.764,0.558,3,185.4855
6400,2014-11-26 10:03:44.418849,42.39721622,23.120418345,675.06,46.996,0.547,3,186.3432
6401,2014-11-26 10:03:45.529593,42.396794904,23.120343931,675.899,47.029,0.463,3,187.4468
6402,2014-11-26 10:03:46.625920,42.396375971,23.120258349,676.448,47.063,0.344,3,188.6928
6403,2014-11-26 10:03:47.727672,42.395536224,23.120064851,676.293,47.295,0.225,3,189.9595
6404,2014-11-26 10:03:48.817774,42.395536224,23.120064851,676.293,47.295,0.225,3,189.9595
6405,2014-11-26 10:03:49.931651,42.39470789,23.119849021,676.233,47.336,-0.04,3,191.772
6406,2014-11-26 10:03:51.033631,42.394290524,23.119725172,676.593,47.461,-0.087,3,192.7139
6407,2014-11-26 10:03:52.132729,42.393875541,23.119590156,676.663,47.508,-0.05,3,193.6768
6408,2014-11-26 10:03:53.223051,42.393462941,23.119443973,676.444,47.566,-0.049,3,194.7816
6409,2014-11-26 10:03:54.322771,42.393050341,23.119297792,676.225,47.558,-0.194,3,195.3579
6410,2014-11-26 10:03:55.416283,42.392640123,23.119140444,675.716,47.642,-0.157,3,196.3149
6411,2014-11-26 10:03:56.516793,42.391819938,23.118793883,676.153,47.759,0.037,3,198.1085
6412,2014-11-26 10:03:57.616633,42.391819938,23.118793883,676.153,47.759,0.037,3,198.1085
6413,2014-11-26 10:03:58.719544,42.391020196,23.118413828,677.069,47.658,0.315,3,199.9434
6414,2014-11-26 10:03:59.820056,42.39061261,23.118213452,677.725,47.55,0.231,3,201.0259
6415,2014-11-26 10:04:00.909755,42.39061261,23.118213452,677.725,47.55,0.231,3,201.0259
6416,2014-11-26 10:04:02.025371,42.389835693,23.117788739,678.832,45.923,0.201,3,202.8291
6417,2014-11-26 10:04:03.125255,42.389471943,23.11756917,678.604,44.479,0.172,3,203.5471
6418,2014-11-26 10:04:04.222835,42.389106877,23.117356004,680.019,44.342,0.268,3,203.9488
6419,2014-11-26 10:04:05.321603,42.388743126,23.11713644,679.792,44.308,0.244,3,204.4568
6420,2014-11-26 10:04:06.417523,42.388378059,23.116923279,681.208,44.433,0.353,3,203.9658
6421,2014-11-26 10:04:07.517891,42.388008726,23.116698953,681.66,44.449,0.317,3,204.1184
6422,2014-11-26 10:04:08.619440,42.387279906,23.116266244,682.85,44.469,0.379,3,203.459
6423,2014-11-26 10:04:09.725171,42.387279906,23.116266244,682.85,44.469,0.379,3,203.459
6424,2014-11-26 10:04:10.826464,42.386544436,23.115833545,683.368,44.241,0.391,3,203.8428
6425,2014-11-26 10:04:11.921673,42.386179368,23.115620399,684.786,44.241,0.391,3,203.8427
6426,2014-11-26 10:04:13.011384,42.385815613,23.115400856,684.56,44.281,0.488,3,204.2151
6427,2014-11-26 10:04:14.114213,42.385459575,23.115176548,686.363,44.1,0.596,3,204.978
6428,2014-11-26 10:04:15.203154,42.385104851,23.114945842,686.523,43.88,0.607,3,205.3729
6429,2014-11-26 10:04:16.300750,42.384742163,23.11472154,687.652,44.1,0.597,3,204.9777
6430,2014-11-26 10:04:17.887685,42.384019985,23.114288877,689.522,43.627,0.85,3,203.9624
6431,2014-11-26 10:04:18.980261,42.383657297,23.114064582,690.652,43.718,0.935,3,203.9798
6432,2014-11-26 10:04:20.092609,42.383304455,23.113856224,692.067,43.517,1.176,3,203.7665
6433,2014-11-26 10:04:21.196868,42.382946033,23.113643101,694.162,43.31,1.248,3,203.4838
6434,2014-11-26 10:04:22.296431,42.382946033,23.113643101,694.162,43.31,1.248,3,203.4838
6435,2014-11-26 10:04:23.397371,42.38258416,23.113445914,695.193,42.944,1.417,3,202.3871
6436,2014-11-26 10:04:24.493328,42.381879613,23.113116914,699.37,41.285,1.412,3,197.5505
6437,2014-11-26 10:04:25.590738,42.381516992,23.1129851,700.494,41.369,1.328,3,194.9792
6438,2014-11-26 10:04:26.684794,42.381156257,23.11287562,702.871,41.446,1.328,3,192.4509
6439,2014-11-26 10:04:27.781979,42.38078649,23.112777309,704.865,41.447,1.569,3,189.652
6440,2014-11-26 10:04:28.883771,42.380040378,23.112673152,708.171,41.507,1.398,3,184.476
6441,2014-11-26 10:04:29.976587,42.379675445,23.112644974,709.578,41.358,1.529,3,182.0776
6442,2014-11-26 10:04:31.074126,42.379303367,23.112650294,711.854,41.408,1.612,3,179.5081
6443,2014-11-26 10:04:32.176149,42.378936869,23.11266038,713.452,41.313,1.49,3,178.2779
6444,2014-11-26 10:04:33.271981,42.378555761,23.112676867,715.345,41.349,1.514,3,177.7331
6445,2014-11-26 10:04:34.374709,42.378192967,23.112639157,719.459,41.219,1.55,3,177.4977
6446,2014-11-26 10:04:35.472743,42.377809477,23.11266681,721.642,40.977,1.49,3,178.1264
6447,2014-11-26 10:04:36.584564,42.37744963,23.112676896,723.915,40.705,1.587,3,179.7779
6448,2014-11-26 10:04:37.691448,42.376711552,23.112658804,726.248,40.894,1.578,3,182.1248
6449,2014-11-26 10:04:38.794936,,,,,,1,
6450,2014-11-26 10:04:39.886939,,,,,,1,
6451,2014-11-26 10:04:40.995114,42.375593046,23.112499383,730.395,40.656,1.412,3,188.5304
6452,2014-11-26 10:04:44.843529,42.374164152,23.112026397,736.731,41.66,1.407,3,198.4305
6453,2014-11-26 10:04:45.932963,42.374164152,23.112026397,736.731,41.66,1.407,3,198.4305
6454,2014-11-26 10:04:47.037477,42.373459034,23.111668729,738.023,41.6,1.032,3,202.246
6455,2014-11-26 10:04:48.135370,42.373118422,23.111465184,739.44,41.527,0.85,3,204.3601
6456,2014-11-26 10:04:49.234265,42.372782572,23.111239312,740.277,41.819,0.681,3,206.7705
6457,2014-11-26 10:04:50.339826,42.372445905,23.110986346,741.215,42.077,0.632,3,209.0457
6458,2014-11-26 10:04:51.438972,42.372117198,23.110726983,741.183,42.265,0.366,3,211.0637
6459,2014-11-26 10:04:52.540281,42.371797521,23.110456458,741.535,42.764,0.187,3,211.7154
6460,2014-11-26 10:04:53.653343,42.371142738,23.109894721,742.635,43.251,0.031,3,213.0911
6461,2014-11-26 10:04:54.743035,42.371142738,23.109894721,742.635,43.251,0.031,3,213.0911
6462,2014-11-26 10:04:55.843471,42.370488445,23.1092995,742.193,43.815,0.008,3,214.6477
6463,2014-11-26 10:04:56.942202,42.370167947,23.109001895,742.646,44.059,-0.075,3,214.5062
6464,2014-11-26 10:04:58.045859,42.3698376,23.108688363,742.815,44.227,-0.062,3,214.7955
6465,2014-11-26 10:04:59.143614,42.369510451,23.108390764,742.595,44.525,-0.013,3,214.8631
6466,2014-11-26 10:05:00.716194,42.369180102,23.108077239,742.765,44.395,-0.061,3,214.722
6467,2014-11-26 10:05:01.819231,42.368855332,23.107768481,742.256,44.937,-0.083,3,215.0066
6468,2014-11-26 10:05:02.934515,42.368194629,23.107141447,742.597,44.606,-0.072,3,215.5119
6469,2014-11-26 10:05:04.029295,42.367876507,23.106832699,742.762,43.631,-0.282,3,216.0587
6470,2014-11-26 10:05:05.136769,42.367566343,23.106517552,741.958,43.0,-0.332,3,216.1577
6471,2014-11-26 10:05:06.231476,42.367254617,23.106240667,741.345,42.185,-0.454,3,214.0671
6472,2014-11-26 10:05:07.329250,42.366930659,23.10595902,740.738,42.346,-0.464,3,212.3276
6473,2014-11-26 10:05:08.426610,42.36659956,23.105710871,741.001,42.387,-0.461,3,209.753
6474,2014-11-26 10:05:09.526377,42.366259429,23.105473889,740.88,42.747,-0.506,3,206.9291
6475,2014-11-26 10:05:10.620478,42.365903616,23.105248073,739.702,42.949,-0.468,3,204.2424
6476,2014-11-26 10:05:12.732121,42.365171875,23.104890529,738.312,44.137,-0.582,3,198.1848
6477,2014-11-26 10:05:14.835247,42.364006564,23.10448418,733.346,45.942,-1.07,3,190.2491
6478,2014-11-26 10:05:16.926861,42.363177114,23.104303643,727.537,46.968,-1.417,3,188.8038
6479,2014-11-26 10:05:19.023086,42.362335196,23.104119987,724.732,47.718,-1.569,3,190.2822
6480,2014-11-26 10:05:21.121085,42.361484988,23.103882154,721.454,47.933,-1.41,3,194.4341
6481,2014-11-26 10:05:23.222298,42.360654891,23.103550254,717.212,48.337,-0.972,3,199.2506
6482,2014-11-26 10:05:25.320162,42.359840398,23.103114766,714.038,48.567,-0.886,3,202.5133
6483,2014-11-26 10:05:27.415048,42.359016051,23.102663362,710.581,48.663,-0.837,3,201.5899
6484,2014-11-26 10:05:29.521459,42.357788363,23.102022969,708.776,48.304,-0.632,3,201.5489
6485,2014-11-26 10:05:31.626467,42.357385512,23.101800481,708.881,48.398,-0.377,3,201.6296
6486,2014-11-26 10:05:33.728739,42.35656947,23.101373077,710.354,48.368,-0.098,3,201.2667
6487,2014-11-26 10:05:35.827254,42.355377412,23.100721571,711.633,46.136,-0.047,3,203.1713
6488,2014-11-26 10:05:37.914866,42.354651403,23.100244623,711.043,45.077,-0.282,3,207.4547
6489,2014-11-26 10:05:40.009920,42.353952151,23.099673621,710.163,45.315,-0.345,3,212.8187
6490,2014-11-26 10:05:42.119171,42.353289507,23.099024491,709.275,45.625,-0.698,3,217.0657
6491,2014-11-26 10:05:44.220003,42.352645406,23.098319561,707.612,45.646,-1.027,3,219.7565
6492,2014-11-26 10:05:46.319134,42.352005319,23.097657655,705.461,45.303,-1.073,3,217.2442
6493,2014-11-26 10:05:48.414191,42.351327799,23.097046815,703.42,44.727,-0.997,3,212.2554
6494,2014-11-26 10:05:50.519328,42.35063337,23.096545972,701.956,43.876,-0.948,3,206.63
6495,2014-11-26 10:05:52.629993,42.349908727,23.096155123,699.721,43.518,-1.043,3,200.2592
6496,2014-11-26 10:05:54.741465,42.349147475,23.095842421,697.496,44.475,-0.894,3,194.838
6497,2014-11-26 10:05:56.836858,42.347938957,23.095576682,696.345,45.468,-0.155,3,186.3769
6498,2014-11-26 10:05:58.926611,42.347153745,23.095499876,695.559,43.25,-0.154,3,183.7605
6499,2014-11-26 10:06:01.022321,42.346419833,23.09543095,694.459,40.252,-0.444,3,183.2742
6500,2014-11-26 10:06:03.129809,42.345722612,23.095376306,693.342,37.733,-0.6,3,183.1484
6501,2014-11-26 10:06:05.229738,42.345063384,23.09532954,690.563,36.421,-0.726,3,182.8251
6502,2014-11-26 10:06:07.327132,42.344417462,23.095282775,689.132,35.246,-0.695,3,182.1737
6503,2014-11-26 10:06:09.424944,42.343790167,23.095272613,686.916,34.747,-0.843,3,179.6616
6504,2014-11-26 10:06:11.529294,42.342881483,23.095369639,683.372,32.95,-1.038,3,173.0667
6505,2014-11-26 10:06:13.630461,42.3425918,23.095422661,681.57,32.125,-1.152,3,171.3532
6506,2014-11-26 10:06:15.738035,42.342041989,23.095576466,678.818,30.869,-1.1,3,167.3104
6507,2014-11-26 10:06:17.839850,42.34125733,23.095867652,675.003,28.897,-1.054,3,161.7983
6508,2014-11-26 10:06:19.930358,42.340791572,23.096093011,672.398,27.171,-1.063,3,159.2764
6509,2014-11-26 10:06:22.024984,42.340362505,23.096332646,669.774,25.021,-1.111,3,155.8545
6510,2014-11-26 10:06:24.121464,42.339976781,23.096586557,667.805,23.114,-1.025,3,152.7214
6511,2014-11-26 10:06:26.220215,42.339629306,23.096816502,665.627,20.457,-0.9,3,153.3897
6512,2014-11-26 10:06:29.872528,42.338987387,23.097121778,662.229,17.97,-0.715,3,166.089
6513,2014-11-26 10:06:31.973563,42.338670042,23.09714935,660.833,17.611,-0.539,3,181.7498
6514,2014-11-26 10:06:34.076935,42.338349416,23.097068598,659.836,17.95,-0.438,3,194.7682
6515,2014-11-26 10:06:36.173152,42.33803856,23.096911366,659.133,18.586,-0.073,3,202.4129
6516,2014-11-26 10:06:38.273093,42.337731159,23.096738215,659.494,18.603,-0.037,3,204.8762
6517,2014-11-26 10:06:40.369957,42.337422938,23.096537986,659.955,19.296,-0.094,3,206.0754
6518,2014-11-26 10:06:42.473859,42.337123492,23.096358437,659.347,17.795,-0.089,3,204.8042
6519,2014-11-26 10:06:44.568777,42.336678357,23.096117019,660.169,17.893,0.094,3,199.8827
6520,2014-11-26 10:06:46.673660,42.336516983,23.096066307,660.543,18.855,0.122,3,192.9606
6521,2014-11-26 10:06:48.775776,42.336174613,23.096025446,660.714,19.133,0.024,3,181.0122
6522,2014-11-26 10:06:50.889133,42.335693938,23.09616643,661.417,18.053,-0.055,3,159.052
6523,2014-11-26 10:06:52.981506,42.335410249,23.096377159,660.373,17.754,-0.14,3,147.1918
6524,2014-11-26 10:06:55.085525,42.335175002,23.096640405,660.846,17.195,-0.249,3,138.0787
6525,2014-11-26 10:06:57.184124,42.334950906,23.096913167,659.96,16.706,-0.373,3,135.9363
6526,2014-11-26 10:06:59.280208,42.334734765,23.097179527,658.103,16.167,-0.639,3,136.6779
6527,2014-11-26 10:07:01.370190,42.334517802,23.097418806,656.347,15.942,-0.706,3,142.9025
6528,2014-11-26 10:07:03.747664,42.334268084,23.097594407,654.131,16.144,-0.682,3,154.7214
6529,2014-11-26 10:07:05.859816,42.333834992,23.09779101,652.003,17.251,-0.61,3,163.2933
6530,2014-11-26 10:07:07.956428,42.333523301,23.097915731,649.919,18.434,-0.678,3,163.1681
6531,2014-11-26 10:07:10.050888,42.333202578,23.098051611,647.453,18.523,-0.762,3,163.2509
6532,2014-11-26 10:07:12.153307,42.332876278,23.09818273,645.666,19.154,-0.628,3,161.8121
6533,2014-11-26 10:07:14.259299,42.332557452,23.098340926,644.454,18.801,-0.571,3,159.1756
6534,2014-11-26 10:07:16.367752,42.332247399,23.098519799,642.171,18.804,-0.489,3,155.7138
6535,2014-11-26 10:07:18.460689,42.331939244,23.098720989,641.143,18.746,-0.65,3,152.6824
6536,2014-11-26 10:07:20.555213,42.331490061,23.099054607,639.493,19.158,-0.602,3,150.6479
6537,2014-11-26 10:07:22.657570,42.331332526,23.099171118,637.916,19.533,-0.613,3,150.6574
6538,2014-11-26 10:07:24.757016,42.331025188,23.09939938,636.788,20.198,-0.671,3,150.914
6539,2014-11-26 10:07:26.871364,42.330551282,23.099755307,633.7,20.194,-0.791,3,151.2812
6540,2014-11-26 10:07:28.963289,42.330229334,23.099989962,632.869,20.821,-0.8,3,151.9647
6541,2014-11-26 10:07:31.067406,42.329894077,23.100224615,630.692,20.879,-0.822,3,153.5672
6542,2014-11-26 10:07:33.170802,42.329557181,23.100405112,628.714,20.545,-0.866,3,158.8674
6543,2014-11-26 10:07:35.266860,42.329207234,23.10055377,626.844,19.876,-0.851,3,164.7616
6544,2014-11-26 10:07:37.362352,42.328864683,23.100637114,625.557,19.87,-0.713,3,171.29
6545,2014-11-26 10:07:40.640502,42.328309198,23.100693696,623.51,20.604,-0.803,3,176.8318
6546,2014-11-26 10:07:42.744500,42.327943745,23.100729284,622.047,20.489,-0.911,3,177.7796
6547,2014-11-26 10:07:44.848387,42.327403348,23.100745991,618.16,19.076,-0.965,3,178.8038
6548,2014-11-26 10:07:46.944778,42.327069488,23.100757622,615.814,18.576,-0.955,3,179.1784
6549,2014-11-26 10:07:49.041066,42.326742284,23.100769254,614.141,18.442,-0.92,3,178.6628
6550,2014-11-26 10:07:51.141096,42.326406046,23.100792043,612.086,18.646,-0.882,3,178.4748
6551,2014-11-26 10:07:53.245238,42.326066611,23.100798915,610.42,18.595,-0.749,3,178.9761
6552,2014-11-26 10:07:55.339172,42.325720521,23.100805787,608.081,19.864,-0.84,3,179.227
6553,2014-11-26 10:07:57.434082,42.325354247,23.100814297,606.72,20.033,-0.839,3,179.3739
6554,2014-11-26 10:07:59.530139,42.324816486,23.10078801,603.999,20.152,-0.764,3,184.1405
6555,2014-11-26 10:08:01.634961,42.324628013,23.100770769,603.227,20.359,-0.751,3,185.0245
6556,2014-11-26 10:08:03.742792,42.32428612,23.100696416,601.863,18.731,-0.781,3,190.8985
6557,2014-11-26 10:08:05.839987,42.323842846,23.100507524,599.498,17.313,-0.679,3,201.4025
6558,2014-11-26 10:08:08.422822,42.323548976,23.100332753,598.217,17.418,-0.655,3,206.1646
6559,2014-11-26 10:08:10.530520,42.323278747,23.100140428,597.022,16.802,-0.598,3,207.9632
6560,2014-11-26 10:08:12.628630,42.323012796,23.099959262,596.791,16.547,-0.515,3,208.2389
6561,2014-11-26 10:08:14.728781,42.322617543,23.09966996,594.51,16.918,-0.574,3,209.7191
6562,2014-11-26 10:08:16.821547,42.322356346,23.099466483,593.699,16.492,-0.467,3,208.7967
6563,2014-11-26 10:08:18.921535,42.322228944,23.099380661,592.904,16.147,-0.468,3,209.0722
6564,2014-11-26 10:08:21.031175,42.321840345,23.099091366,591.297,16.094,-0.42,3,209.6468
6565,2014-11-26 10:08:23.132862,42.321579147,23.098887893,590.487,17.251,-0.391,3,210.5326
6566,2014-11-26 10:08:25.231503,42.321308096,23.098668506,589.393,17.966,-0.424,3,210.3399
6567,2014-11-26 10:08:27.345286,42.321016861,23.09845076,589.277,18.662,-0.227,3,208.7481
6568,2014-11-26 10:08:29.443777,42.320695328,23.098250573,588.401,19.837,-0.232,3,204.5269
6569,2014-11-26 10:08:31.544811,42.320363465,23.098067944,588.785,20.304,-0.289,3,200.5707
6570,2014-11-26 10:08:33.638243,42.319995468,23.097929946,587.637,21.221,-0.296,3,194.7209
6571,2014-11-26 10:08:35.736732,42.319440897,23.097797034,586.973,20.953,-0.177,3,186.9066
6572,2014-11-26 10:08:37.833611,42.319058373,23.097757814,586.113,21.415,-0.261,3,182.0414
6573,2014-11-26 10:08:39.935754,42.318862765,23.097774054,586.213,21.671,-0.165,3,177.9795
6574,2014-11-26 10:08:42.045517,42.318274123,23.097892836,585.251,22.539,-0.193,3,167.0999
6575,2014-11-26 10:08:44.147049,42.317872398,23.098067075,585.249,23.432,-0.353,3,161.0522
6576,2014-11-26 10:08:46.243980,42.317494051,23.098255588,583.88,22.454,-0.336,3,158.0455
6577,2014-11-26 10:08:48.351966,42.317125558,23.098460014,582.794,21.869,-0.17,3,157.0079
6578,2014-11-26 10:08:50.453402,42.316771671,23.098658039,581.412,21.283,-0.196,3,157.0613
6579,2014-11-26 10:08:52.559256,42.316421244,23.098840147,581.094,20.803,-0.052,3,157.5323
6580,2014-11-26 10:08:54.665446,42.31607639,23.099027011,580.095,20.218,-0.078,3,157.6037
6581,2014-11-26 10:08:56.769849,42.315588866,23.099292129,578.681,19.655,-0.153,3,157.1879
6582,2014-11-26 10:08:58.863021,42.315262899,23.099483747,578.349,19.618,-0.167,3,156.0996
6583,2014-11-26 10:09:00.957430,42.315096586,23.099579555,577.847,20.069,-0.141,3,155.7453
6584,2014-11-26 10:09:03.071369,42.314599287,23.099921119,576.141,21.091,-0.204,3,149.8576
6585,2014-11-26 10:09:05.178759,42.314281349,23.100198702,574.83,21.139,-0.187,3,144.6472
6586,2014-11-26 10:09:07.279811,42.313970885,23.100503353,574.093,21.502,-0.225,3,142.4067
